frame,english,gemini_swedish
Change_event_time,[Agent The planning committee]decided on Monday evening to [Target defer][Event its decision about the application][Destination_event until after that meeting].,[Agent Planeringskommittén] beslutade på måndag kväll att [Target bordlägga] [Event sitt beslut angående ansökan] [Destination_event till efter det mötet].
Change_event_time,"Within each there are many honours degree specialisations , and , although courses become progressively more specialised , [Agent students][Target defer][Event a final choice about their ultimate subject of study][Destination_event until the end of their third year]. ","Inom varje finns det många specialiseringar för kandidatexamen med utmärkelse, och, även om kurserna blir successivt mer specialiserade, [Agent studenter][Target skjuter upp][Event ett slutgiltigt val om sitt huvudsakliga studieämne][Destination_event till slutet av sitt tredje år]."
Change_event_time,"Scheherezade begins the long series of tales that constitute The Arabian Nights , so successfully stimulating the King 's curiosity to hear more that [Agent he]constantly [Target defers][Event the order for her execution]. ","Scheherezade börjar den långa serien av berättelser som utgör Tusen och en natt, så framgångsrikt stimulerar kungens nyfikenhet att höra mer att [Agent han] ständigt [Target skjuter upp][Event ordern om hennes avrättning]."
Change_event_time,In the end [Agent we]compromised and [Target deferred][Event the issue][Destination_event for later discussion between us].,Till slut [Agent vi] kompromissade och [Target sköt upp] [Event frågan] [Destination_event för senare diskussion mellan oss].
Change_event_time,[Agent Judge William Hannah][Target deferred][Event sentence][Interval for six months].,[Agent Domare William Hannah][Target sköt upp][Event straffet][Interval i sex månader].
Change_event_time,"For these reasons , [Agent the Council]has decided to [Target defer][Event the matter][Interval for three years]. ",Av dessa skäl [Agent rådet] har beslutat att [Target bordlägga] [Event ärendet] [Interval i tre år].
Change_event_time,"[Agent The committee][Target deferred][Event a decision on the application], and the matter will be further considered at a later date . ","[Agent Kommittén][Target bordlade][Event ett beslut om ansökan], och ärendet kommer att behandlas vidare vid ett senare tillfälle ."
Change_event_time,[Agent John]could see some trivial improvements but [Target deferred][Event any mention of them].,[Agent John]kunde se några triviala förbättringar men [Target sköt upp][Event att nämna dem].
Change_event_time,[Event Further investigation of the complaint]was [Target deferred][Destination_event until the outcome of the criminal proceedings against the two young men].,[Event Fortsatt utredning av klagomålet] sköts [Target upp] [Destination_event tills utfallet av brottmålsförfarandet mot de två unga männen].
Change_event_time,[Event Changes]will be [Target deferred]if there is insufficient information available to make a decision .,[Event Evenemangsändringar] kommer att [Target skjutas upp] om det finns otillräcklig information tillgänglig för att fatta ett beslut.
Change_event_time,[Event The item]was [Target deferred][Destination_event until the full council meets on November 26].,[Event Ärendet] blev [Target uppskjutet][Destination_event tills hela fullmäktige sammanträder den 26 november].
Change_event_time,It is more important for [Agent them]to [Target defer][Event their childbearing]and to compress it into a short space of time in their married life .,Det är viktigare för [Agent dem] att [Target skjuta upp] [Event deras barnafödande] och att komprimera det till en kort tidsperiod i deras gifta liv.
Change_event_time,"Traditionally it had been [Agent the poor][Agent who]had [Target deferred][Event marriage][Destination_event until they could become independent]in an economy of the margins , but the early impact of industrialisation appears to have broken the pattern . ","Traditionellt hade det varit [Agent de fattiga][Agent som]hade [Target skjutit upp][Event äktenskap][Destination_event tills de kunde bli självständiga]i en marginalekonomi, men den tidiga effekten av industrialiseringen verkar ha brutit mönstret."
Change_event_time,"But , in all cases [Agent we][Target defer][Event repayment][Destination_event until you complete the course], and then agree a repayment programme that is based on your earnings . ","Men, i alla fall [Agent vi][Target skjuter upp][Event återbetalningen][Destination_event tills du slutför kursen], och sedan kommer vi överens om ett återbetalningsprogram som baseras på dina inkomster."
Change_event_time,For this reason it was felt in Washington that the occupation had to be extended and [Event a peace treaty][Target deferred].,Av denna anledning ansåg man i Washington att ockupationen måste förlängas och [Event ett fredsavtal][Target skjutas upp].
Change_event_time,"[Agent Skilled ringers]use their wrists to [Target advance]or retard [Event the next swing], so that one bell can swap places with another in the following change .","[Agent Skickliga klockringare] använder sina handleder för att [Target tidigarelägga] eller fördröja [Event nästa sving], så att en klocka kan byta plats med en annan i den följande omgången."
Change_event_time,"The nuclear agency had hoped to monitor the larger centrifuge cascade with cameras , but [Agent Iranian officials]were `` not allowing the IAEA to install the cameras inside the cascade halls in Natanz and are causing further [Target delays][Event in the inspectors ' activity], '' a diplomat who closely monitors the agency said yesterday .","Kärnenergimyndigheten hade hoppats att övervaka den större centrifugkaskaden med kameror, men [Agent Iranska tjänstemän] tillät inte IAEA att installera kamerorna inuti kaskadhallarna i Natanz och orsakar ytterligare [Target förseningar][Event i inspektörernas verksamhet],'' sade en diplomat som noga övervakar myndigheten igår."
Change_event_time,People catching buses were advised to expect long [Interval [Target] delays].,Folk som skulle ta buss uppmanades att förvänta sig långa [Interval [Target] förseningar].
Change_event_time,In addition to the basic schedule of topics which was covered with everyone [Agent I]developed special questions and [Target rescheduled][Event parts of interviews][Purpose to fit the immediate circumstances of the person being interviewed].,Utöver det grundläggande schemat med ämnen som behandlades med alla [Agent I]utformade särskilda frågor och [Target planerade om][Event intervjudelar][Purpose för att passa den intervjuade personens aktuella omständigheter].
Change_event_time,"There is , however , a possibility that [Event the peace concert , which was to have taken place this Saturday , May 29 , in the King 's Hall], may be [Target rescheduled][Destination_time for the autumn].","Det finns dock en möjlighet att [Event fredskonserten, som skulle ha ägt rum nu på lördag den 29 maj i Kungssalen], kan [Target flyttas][Destination_time till hösten]."
Change_event_time,"If [Agent the school]refused to [Target reschedule][Event the trip], would this amount to unlawful indirect discrimination , or would the school 's decision have been ` justifiable '' ?","Om [Agent skolan] vägrade att [Target boka om] [Event resan], skulle detta utgöra olaglig indirekt diskriminering, eller skulle skolans beslut ha varit ` rättfärdigat '' ?"
Change_event_time,[Agent THE HOUSE OF LOVE]have [Target rescheduled][Event their one-off London date originally postponed from September]and plan to give away a limited-edition single featuring a previously unreleased ten-minute track at the show .,"[Agent THE HOUSE OF LOVE] har [Target ombokat] [Event deras engångsspelning i London, ursprungligen uppskjuten från september] och planerar att dela ut en singel i begränsad upplaga med ett tidigare outgivet tio minuter långt spår på spelningen."
Change_event_time,` No sooner had everyone recovered from the trauma of having to [Target reschedule][Event the full-length play festival]than we heard about Portadown .,Knappt hade alla hämtat sig från traumat av att behöva [Target schemalägga om][Event den fullängdsteaterfestivalen] förrän vi fick höra om Portadown.
Change_event_time,"` There 's a lot of zander throughout the canal and I think we 'll be leaving it until next season before [Agent we][Target reschedule][Event the match], '' he said .","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Change_event_time,"` But it 's been a complicated situation ; [Agent we]'ve had to cancel or [Target reschedule][Event gigs with Cozy 's band][Explanation because of Brian 's thing], and there was a further complication &hellip;","Men det har varit en komplicerad situation; [Agent vi] har varit tvungna att ställa in eller [Target boka om][Event spelningar med Cozys band][Explanation på grund av Brians grej], och det var en ytterligare komplikation ..."
