frame,english,gold standard,chatgpt_translation
Change_event_time,"[Agent He][Target postponed][Event implementing a scheme]until more groups , including industry and business , were consulted . ","[Agent Han][Target skjöt upp][Event genomfördet av en plan] tills fler grupper, inklusive industri och näringsliv, hade konsulterats.","[Agent Han][Target uppsköt][Event genomförde en plan] tills fler grupper, inklusive industri och näringsliv, hade konsulterats."
Change_event_time,[Agent The judge][Target postponed][Event sentencing][Destination_event for pyschiatric reports]but warned the normal punishment for attempted robbery was at least 7 years in prison .,[Agent Domaren][Target skjöt upp][Event domslutet][Destination_event för psykiatriska rapporter] men varnade för att det normala straffet för försök till rån är minst 7 år i fängelse.,[Agent Domaren][Target uppsköt][Event domslut][Destination_event för psykiatriska rapporter] men varnade för att det normala straffet för försök till rån är minst 7 år i fängelse.
Change_event_time,"[Agent The Mexican government]has [Target postponed][Event plans to construct a hydro-electric dam on the Rio Usumancinta , near the border with Guatemala]. ","[Agent Den mexikanska regeringen] har [Target skjutit upp] [Event planerna på att bygga en vattenkraftsdamm vid floden Usumacinta, nära gränsen till Guatemala].","[Agent Den mexikanska regeringen] har [Target skjutit upp] [Event planerna på att bygga en vattenkraftsdamm vid floden Usumacinta, nära gränsen till Guatemala]."
Change_event_time,There was also concern among US officials that the funding would encourage [Agent Israel]to continue to [Target postpone][Event steps to liberalize the economy].,Det fanns också oro bland amerikanska tjänstemän att finansieringen skulle uppmuntra [Agent Israel] att fortsätta att [Target skjuta upp][Event steg för att liberalisera ekonomin].,There was also concern among US officials that the funding would encourage [Agent Israel]att fortsätta att [Target skjuta upp][Event steg för att liberalisera ekonomin].
Change_event_time,"With an election looming on June 6th , [Agent the Socialist government]had every reason to [Target postpone][Event the embarrassment of a third successive devaluation]. ","Med ett val som närmar sig den 6 juni , hade [Agent den socialistiska regeringen] all anledning att [Target skjuta upp][Event förödmjukelsen av en tredje devalveringen i rad].","Med ett val som närmar sig den 6 juni , [Agent den socialistiska regeringen] hade all anledning att [Target skjuta upp][Event förödmjukelsen av en tredje på varandra följande devalvering]."
Change_event_time,"[Agent The banks]also agreed to [Target postpone][Event amortization payments due between 1991 and 1994], a measure calculated to save Chile approximately $1,800 million annually over the following four years . ","[Agent Bankerna] också gick med på att [Target senarelägga][Event amorteringsbetalningar förfallna mellan 1991 och 1994], en åtgärd som beräknas spara Chile cirka 1,8 miljarder dollar årligen under de följande fyra åren .","[Agent Bankerna] också gick med på att [Target senarelägga][Event amorteringsbetalningar förfallna mellan 1991 och 1994], en åtgärd som beräknas spara Chile cirka 1,8 miljarder dollar årligen under de följande fyra åren ."
Change_event_time,"[Agent Television]had [Target postponed][Event Manchester United 's scheduled visit to Anfield]so it could be shown live on 22 December , the longest night . ","[Agent Televisionen]hade [Target skjutit upp][Event Manchester Uniteds planerade besök till Anfield]så att det kunde sändas live den 22 december, den längsta natten.","[Agent Television]hade [Target uppskjutet][Event Manchester Uniteds planerade besök till Anfield]så att det kunde sändas live den 22 december, den längsta natten."
Change_event_time,"It does not seem , in general , valuable to [Target postpone][Event death][Interval by a few hours]at enormous cost . ","Det verkar inte , i allmänhet , vara värdefullt att [Target skjuta upp][Event döden][Interval med några timmar] till en enorm kostnad .","Det verkar inte , i allmänhet , vara värdefullt att [Target skjuta upp][Event död][Interval med några timmar] till en enorm kostnad ."
Change_event_time,"As things are , I 'd like [Agent you]to [Target postpone][Event your leave][Interval for a bit]. "" ","Som det är nu, skulle jag vilja att [Agent du] [Target skjuter upp] [Event din avresa] [Interval ett tag]. ""","As things are , I 'd like [Agent du]to [Target skjuta upp][Event ditt avsked][Interval ett tag]. "" "
Change_event_time,[Agent The mother][Target postponed][Event her second marriage][Interval for six months]to give time to sort out the new relationships .,[Agent Modern][Target skjöt upp][Event hennes andra äktenskap][Interval i sex månader] för att ge tid att reda ut de nya relationerna .,[Agent Modern][Target uppsköt][Event hennes andra äktenskap][Interval i sex månader] för att ge tid att reda ut de nya relationerna .
Change_event_time,"When [Agent the Soviet parliament]invoked emergency laws to [Target postpone][Event the strike][Interval for two months], the union refused to call it off -- in effect , daring the government to end it by force . ","När [Agent det sovjetiska parlamentet] åberopade nödlagar för att [Target skjuta upp][Event strejken][Interval i två månader], vägrade facket att avbryta den -- i praktiken utmanade de regeringen att avsluta den med våld.","När [Agent det sovjetiska parlamentet] åberopade nödlagar för att [Target skjuta upp][Event strejken][Interval i två månader], vägrade facket att avbryta den -- i praktiken utmana regeringen att avsluta den med våld."
Change_event_time,"[Agent Tripoli][Target postponed][Event the elections][Destination_time until February]; Ajdabiyans confidently expected them on 1 February , and after that day the chairman of the local Assembly telephoned Tripoli each afternoon to ask if he should hold the poll . ","[Agent Tripoli][Target skjöt upp][Event valet][Destination_time till februari]; Ajdabiyierna förväntade sig den med tillförsikt den 1 februari, och efter den dagen ringde ordföranden för den lokala församlingen Tripoli varje eftermiddag för att fråga om han skulle hålla omröstningen.","[Agent Tripoli][Target uppskjutet][Event valen][Destination_time fram till februari]; Ajdabiyierna förväntade sig dem med tillförsikt den 1 februari, och efter den dagen ringde ordföranden för den lokala församlingen Tripoli varje eftermiddag för att fråga om han skulle hålla omröstningen."
Change_event_time,The Law Society has urged [Agent the Government]to [Target postpone][Event the changes in civil legal aid][Interval for one year]because it believes the rise in spending on it is a temporary blip .,Advokatsamfundet har uppmanat [Agent regeringen] att [Target skjuta upp] [Event förändringarna i den civila rättshjälpen] [Interval i ett år] eftersom det anser att ökningen av utgifterna för den är tillfällig.,The Law Society has urged [Agent regeringen] att [Target skjuta upp][Event förändringarna i civil rättshjälp][Interval med ett år] eftersom det anser att ökningen i utgifterna för det är en tillfällig topp.
Change_event_time,"He plans to go ahead with [Event his wedding], [Event which]was [Target postponed]last Wednesday , on his return to Sarajevo . ","Han planerar att gå vidare med [Event hans bröllop], [Event som][Target skjöts upp] förra onsdagen, vid hans återkomst till Sarajevo.","Han planerar att gå vidare med [Event hans bröllop], [Event vilket] var [Target uppskjutet] förra onsdagen, vid hans återkomst till Sarajevo."
Change_event_time,"Originally scheduled for late May , [Event the conference]was [Target postponed][Agent by the government][Destination_time to July 15]. ","Ursprungligen planerad till slutet av maj, blev [Event konferensen][Target uppskjuten][Agent av regeringen][Destination_time till den 15 juli].","Originally scheduled for late May , [Event konferensen]was [Target uppskjuten][Agent av regeringen][Destination_time till den 15 juli]. "
Change_event_time,"However , [Event the trial]has been [Target postponed][Interval indefinitely]. ","Men, [Händelse rättegången] har blivit [Mål inställd][Intervall på obestämd tid].","However , [Event rättegången] har blivit [Target uppskjuten][Interval på obestämd tid]."
Change_event_time,[Event The presentation of the 1991/92 budget]had been [Target postponed][Landmark_time from February 1991]under Congress ( I ) pressure because of the approaching general election [ see p. 38006 ] .,[Event Presentationen av budgeten för 1991/92] hade [Target skjutits upp][Landmark_time från februari 1991] på grund av kongressens ( I ) tryck inför det närmande allmänna valet [ se s. 38006 ] .,[Event Presentationen av budgeten för 1991/92] hade [Target skjutits upp][Landmark_time från februari 1991] på grund av kongressens ( I ) tryck inför det närmande allmänna valet [ se s. 38006 ] .
Change_event_time,[Event The freeing of oil prices]was [Target postponed][Destination_time until June][Landmark_time from the target date of April 1].,[Event Frisläppandet av oljepriser]var [Target uppskjutet][Destination_time till juni][Landmark_time från måldatumet den 1 april].,[Event Frisläppandet av oljepriser]var [Target uppskjutet][Destination_time till juni][Landmark_time från måldatumet den 1 april].
Change_event_time,The danger is that [Agent prospective purchasers]will [Target postpone][Event spending money][Destination_event until they have finished upgrading to Windows].,Faran är att [Agent potentiella köpare]kommer att [Target dröja]med [Event att spendera pengar][Destination_event tills de har avslutat uppgraderingen till Windows].,Faran är att [Agent potentiella köpare]kommer att [Target skjuta upp][Event att spendera pengar][Destination_event tills de har avslutat uppgraderingen till Windows].
